product,version,array,fetch array dim,fetch class const,assign,assign with operation: bitwise and,assign with operation: bitwise or,assign with operation: bitwise xor,assign with operation: concat,assign with operation: div,assign with operation: minus,assign with operation: mod,assign with operation: mul,assign with operation: plus,assign with operation: right shift,assign with operation: left shift,list assign,ref assign,binary operation: bitwise and,binary operation: bitwise or,binary operation: bitwise xor,binary operation: concat,binary operation: div,binary operation: minus,binary operation: mod,binary operation: mul,binary operation: plus,binary operation: right shift,binary operation: left shift,binary operation: boolean and,binary operation: boolean or,binary operation: gt,binary operation: geq,binary operation: logical and,binary operation: logical or,binary operation: logical xor,binary operation: not equal,binary operation: not identical,binary operation: lt,binary operation: leq,binary operation: equal,binary operation: identical,unary operation: boolean not,unary operation: bitwise not,unary operation: post dec,unary operation: pre dec,unary operation: post inc,unary operation: pre inc,unary operation: unary plus,unary operation: unary minus,new,class const,cast to int,cast to bool,cast to float,cast to string,cast to array,cast to object,cast to unset,clone,closure,fetch const,empty,suppress,eval,exit,call,method call,static call,include,instanceOf,isSet,print,property fetch,shell exec,ternary,fetch static property,scalar,var
DoctrineORM,2.0.2,959,4559,1014,4850,0,0,0,311,0,2,0,0,17,0,0,19,12,50,22,2,2236,3,42,1,2,56,0,0,313,147,48,5,0,0,0,91,202,17,16,343,211,575,0,3,10,59,20,0,16,703,0,32,48,2,80,41,0,0,8,7,1591,56,7,0,2,1790,4505,307,9,140,809,0,5061,0,2,51,8727,23547
DoctrineORM,2.0.3,959,4523,1014,4822,0,0,0,311,0,2,0,0,17,0,0,19,12,50,22,2,2246,2,39,1,2,56,0,0,314,148,49,5,0,0,0,91,206,17,10,343,211,568,0,3,10,59,20,0,15,703,0,34,48,2,80,41,0,0,8,7,1586,56,7,0,2,1774,4503,308,9,140,800,0,5061,0,2,51,8688,23490
DoctrineORM,2.0.4,958,4530,1016,4834,0,0,0,315,0,2,0,0,16,0,0,19,12,50,22,2,2252,2,39,2,2,56,0,0,316,151,49,5,0,0,0,93,208,18,10,343,216,571,0,3,10,60,20,0,15,704,0,36,48,3,80,40,0,0,8,7,1594,56,7,0,2,1780,4511,308,9,142,803,0,5071,0,2,51,8705,23556
DoctrineORM,2.0.5,948,4543,1025,4860,0,0,0,316,0,2,0,0,16,0,0,19,12,51,22,2,2256,2,41,2,2,53,0,0,317,150,48,4,0,0,0,92,212,18,10,346,222,570,0,3,9,60,20,0,15,716,0,36,50,2,80,46,0,0,8,8,1627,56,7,0,2,1810,4551,314,9,142,810,0,5102,0,2,60,8842,23689
DoctrineORM,2.0.6,939,4535,1026,4862,0,0,0,320,0,2,0,0,16,0,0,19,12,51,22,2,2244,2,41,2,2,54,0,0,318,149,48,5,0,0,0,92,213,18,10,344,228,565,0,3,9,60,20,0,18,715,0,36,50,2,80,46,0,0,8,8,1637,56,7,0,2,1815,4559,311,9,143,804,0,5125,0,2,58,8798,23738
DoctrineORM,2.0.7,939,4556,1027,4874,0,0,0,320,0,2,0,0,16,0,0,19,12,51,22,2,2253,2,41,2,2,54,0,0,320,149,48,5,0,0,0,93,214,18,10,345,229,563,0,3,9,60,20,0,18,715,0,36,52,2,80,46,0,0,8,8,1638,55,7,0,2,1818,4581,312,9,144,806,0,5130,0,2,58,8818,23809
DoctrineORM,2.1.0,1051,5163,1165,5424,0,0,0,375,0,3,0,0,21,0,0,22,12,66,26,1,2624,2,45,2,2,63,0,0,411,175,54,7,0,0,0,96,241,23,10,391,279,643,0,3,9,67,22,0,19,806,0,52,57,2,96,49,0,0,10,8,1928,61,8,0,2,2061,5156,345,18,172,911,0,5781,0,2,73,11075,26875
DoctrineORM,2.1.1,1054,5220,1168,5437,0,0,0,376,0,3,0,0,21,0,0,22,12,67,26,1,2628,2,45,2,2,63,0,0,417,174,54,7,0,0,0,100,241,23,10,392,280,644,0,3,9,67,22,0,19,807,0,36,57,2,96,49,0,0,10,8,1923,61,8,0,2,2066,5165,346,18,172,918,0,5798,0,2,73,11117,26979
DoctrineORM,2.1.2,1060,5253,1172,5456,0,0,0,374,0,3,0,0,21,0,0,23,12,67,26,1,2631,2,45,2,2,63,0,0,416,175,55,7,0,0,0,100,241,24,10,391,281,648,0,3,9,68,22,0,19,808,0,36,57,2,96,49,0,0,10,8,1934,61,8,0,2,2084,5179,346,18,173,922,0,5816,0,2,73,11145,27069
DoctrineORM,2.1.3,1062,5288,1175,5479,0,0,0,367,0,3,0,0,21,0,0,23,12,67,26,1,2655,2,45,2,2,63,0,0,422,174,55,7,0,0,0,102,242,24,10,391,282,656,0,3,9,70,24,0,19,816,0,36,57,2,96,49,0,0,10,10,1943,61,8,0,2,2102,5192,349,18,178,939,0,5830,0,2,73,11171,27194
DoctrineORM,2.1.4,1062,5288,1175,5479,0,0,0,367,0,3,0,0,21,0,0,23,12,67,26,1,2655,2,45,2,2,63,0,0,422,174,55,7,0,0,0,102,243,24,10,390,282,656,0,3,9,70,24,0,19,816,0,36,57,2,96,49,0,0,10,10,1943,61,8,0,2,2102,5191,349,18,178,939,0,5830,0,2,73,11171,27191
DoctrineORM,2.1.5,1062,5299,1175,5486,0,0,0,367,0,3,0,0,21,0,0,24,12,67,26,1,2657,2,45,2,2,63,0,0,424,174,55,7,0,0,0,102,244,24,10,390,282,658,0,3,9,70,24,0,19,816,0,36,57,2,96,49,0,0,10,10,1946,61,8,0,2,2104,5196,349,18,179,940,0,5841,0,2,73,11178,27232
DoctrineORM,2.1.6,1070,5325,1178,5504,0,0,0,367,0,3,0,0,21,0,0,24,12,67,26,1,2659,2,45,2,2,63,0,0,428,175,55,7,0,0,0,102,245,24,10,390,285,661,0,3,9,70,24,0,19,816,0,36,58,2,96,47,0,0,10,10,1956,61,8,0,2,2109,5206,349,18,181,943,0,5852,0,2,73,11217,27297
DoctrineORM,2.1.7,1072,5347,1180,5517,0,0,0,368,0,3,0,0,21,0,0,24,12,68,26,1,2667,2,45,2,2,63,0,0,436,176,55,7,0,0,0,101,246,24,10,390,287,667,0,3,9,70,24,0,19,816,0,36,58,2,96,47,0,0,12,10,1959,61,8,0,2,2115,5214,349,18,183,947,0,5872,0,2,73,11234,27366
DoctrineORM,2.2.0,1257,5790,1421,6299,0,0,0,343,0,4,0,0,25,0,0,31,18,70,26,1,3075,2,51,2,1,80,0,0,492,165,63,7,0,0,0,96,303,26,13,364,410,776,0,3,9,61,22,0,23,968,0,39,59,2,100,56,0,0,11,19,2301,62,9,0,2,2496,5952,459,55,207,1035,0,6845,0,2,112,12301,31289
DoctrineORM,2.2.1,1258,5814,1410,6318,0,0,0,343,0,4,0,0,25,0,0,31,18,73,25,1,3081,2,51,2,1,80,0,0,502,165,63,7,0,0,0,96,304,26,13,364,409,786,0,3,9,61,22,0,23,968,0,39,62,2,100,56,0,0,13,19,2306,64,9,0,2,2494,5953,459,55,209,1040,0,6851,0,2,112,12326,31358
DoctrineORM,2.2.2,1260,5840,1411,6361,0,0,0,346,0,4,0,0,25,0,0,32,18,73,25,1,3105,2,51,2,5,83,0,0,507,167,65,7,0,0,0,96,306,26,13,364,412,795,0,3,9,62,22,0,23,970,0,39,62,2,100,56,0,0,13,22,2314,64,9,0,2,2514,5989,462,56,209,1046,0,6875,0,2,113,12376,31554
Drupal,4.0.0,70,443,0,441,0,0,0,100,0,0,1,0,1,0,0,16,0,0,0,0,297,3,6,0,0,10,0,0,22,14,15,2,0,2,0,14,0,11,0,61,0,33,0,2,1,15,0,0,8,36,0,0,0,4,0,0,0,0,0,0,38,2,3,6,7,843,82,4,27,0,12,89,200,0,7,0,1986,2259
Drupal,4.1.0,75,486,0,495,0,0,0,106,0,0,1,0,1,0,0,18,0,0,0,0,320,6,15,1,3,24,0,0,27,15,21,2,0,2,0,16,0,19,5,63,0,36,0,2,1,20,0,0,9,36,0,25,0,8,0,0,0,0,0,0,37,4,2,5,7,955,85,4,26,0,17,85,202,0,7,0,2188,2584
Drupal,4.2.0,89,644,0,649,0,0,0,145,0,0,1,0,5,0,0,21,2,1,0,1,317,6,16,2,3,28,0,0,31,12,25,2,1,2,0,19,0,21,5,81,1,49,0,3,1,20,1,0,11,36,0,24,0,14,0,0,0,0,0,0,59,15,2,5,9,1088,101,6,27,0,46,84,279,0,9,0,2593,3288
Drupal,4.3.0,96,701,0,701,0,0,0,139,0,0,1,0,5,0,0,21,2,1,0,1,341,6,17,2,3,26,0,0,36,17,27,2,1,2,0,23,5,21,5,98,1,56,0,3,1,20,1,0,12,36,0,24,0,14,0,0,0,0,0,0,65,19,1,5,8,988,101,6,25,0,48,45,253,0,8,0,2427,3438
Drupal,4.3.1,96,701,0,701,0,0,0,139,0,0,1,0,5,0,0,21,2,1,0,1,341,6,17,2,3,26,0,0,36,17,27,2,1,2,0,23,5,21,5,98,1,56,0,3,1,20,1,0,12,36,0,24,0,14,0,0,0,0,0,0,65,19,1,5,8,988,101,6,25,0,48,45,253,0,8,0,2427,3438
Drupal,4.3.2,96,707,0,704,0,0,0,139,0,0,1,0,5,0,0,21,2,1,0,1,339,6,17,2,3,26,0,0,36,17,27,2,1,2,0,23,5,21,5,98,1,56,0,3,1,20,1,0,12,36,0,24,0,14,0,0,0,0,0,0,67,22,1,5,8,990,101,6,25,0,48,45,255,0,8,0,2431,3450
Drupal,4.4.0,157,952,0,1023,0,0,0,160,0,0,1,0,5,0,0,22,2,1,0,1,331,9,18,3,4,26,0,0,50,17,27,1,2,2,0,23,8,22,7,116,4,81,0,4,1,22,1,0,14,34,0,24,0,14,0,0,0,0,0,0,141,25,3,5,8,1190,97,6,30,0,59,40,288,0,8,0,2761,4154
Drupal,4.4.1,157,957,0,1027,0,0,0,161,0,0,1,0,5,0,0,22,2,1,0,1,331,9,18,4,4,26,0,0,50,18,27,2,2,2,0,23,8,24,8,116,4,81,0,4,2,22,1,0,14,34,0,24,0,14,0,0,0,0,0,0,141,25,3,5,8,1199,97,6,30,0,59,40,288,0,8,0,2769,4176
Drupal,4.4.2,157,957,0,1025,0,0,0,161,0,0,1,0,5,0,0,23,2,1,0,1,331,9,18,4,4,26,0,0,51,18,27,2,2,2,0,23,8,24,8,115,4,81,0,4,2,22,1,0,14,34,0,24,0,14,0,0,0,0,0,0,141,25,3,5,8,1201,97,6,30,0,59,40,287,0,8,0,2768,4176
Drupal,4.4.3,159,960,0,1035,0,0,0,161,0,0,1,0,5,0,0,23,2,7,9,1,339,9,18,4,4,26,6,0,51,18,27,2,2,2,0,24,8,28,8,115,4,82,0,4,2,22,1,0,14,34,0,24,0,14,0,0,0,0,0,0,142,25,3,5,8,1220,97,6,30,0,61,40,287,0,8,0,2806,4217
Drupal,4.5.0,513,1780,0,1839,1,2,0,250,0,1,1,0,5,0,0,29,5,16,13,1,737,10,34,5,7,34,0,0,84,31,44,3,1,3,0,51,11,34,8,192,12,132,0,7,2,42,1,0,24,37,0,24,0,18,0,0,0,0,0,0,341,28,11,7,10,2297,97,6,28,0,84,54,470,0,10,0,5203,6717
Drupal,4.5.1,520,1779,0,1842,1,2,0,250,0,1,1,0,5,0,0,29,5,16,13,1,737,10,34,6,7,34,0,0,86,31,44,3,1,3,0,51,11,34,8,192,12,134,0,7,2,42,1,0,24,38,0,24,0,18,0,0,0,0,0,0,346,28,12,7,10,2304,97,6,28,0,84,54,489,0,10,0,5291,6749
Drupal,4.5.2,524,1781,0,1855,1,2,0,250,0,1,1,0,5,0,0,29,5,22,22,1,744,10,34,6,7,34,6,0,85,34,44,3,1,3,0,52,11,38,8,193,12,138,0,7,2,42,1,0,25,38,0,24,0,18,0,0,0,0,0,0,347,28,12,7,10,2329,97,6,28,0,88,54,490,0,10,0,5339,6799
Drupal,4.5.3,524,1781,0,1855,1,2,0,250,0,1,1,0,5,0,0,29,5,22,22,1,744,10,34,6,7,34,6,0,85,34,44,3,1,3,0,52,11,38,8,193,12,138,0,7,2,42,1,0,25,38,0,24,0,18,0,0,0,0,0,0,347,28,12,7,10,2329,97,6,28,0,88,54,490,0,10,0,5339,6799
Drupal,4.5.4,525,1771,0,1852,1,2,0,248,0,1,1,0,5,0,0,29,5,22,22,1,738,10,34,6,7,34,6,0,85,34,44,3,1,3,0,52,11,37,8,192,12,138,0,7,2,41,1,0,25,38,0,24,0,18,0,0,0,0,0,0,347,28,12,5,10,2315,98,6,28,0,87,54,490,0,10,0,5305,6772
Drupal,4.5.5,527,1498,0,1732,1,2,0,215,0,1,1,0,5,0,0,17,5,22,22,1,695,10,35,6,7,29,6,0,81,30,41,3,1,3,0,44,13,28,8,158,13,145,0,6,2,31,1,0,32,11,0,25,1,19,1,1,0,0,0,0,368,26,12,2,12,2311,41,6,28,0,84,50,542,0,12,0,4886,6086
Drupal,4.5.6,525,1504,0,1733,1,2,0,217,0,1,1,0,1,0,0,17,5,22,22,1,692,10,35,6,7,29,6,0,80,27,42,3,1,3,0,46,13,28,8,159,13,134,0,6,2,31,1,0,34,11,0,25,1,19,1,1,0,0,0,0,369,26,12,2,11,2305,41,6,28,0,83,50,555,0,11,0,4881,6079
Drupal,4.5.7,525,1504,0,1731,1,2,0,217,0,1,1,0,1,0,0,17,5,22,22,1,692,10,35,6,7,29,6,0,80,27,41,3,1,3,0,46,13,28,8,159,13,134,0,6,2,31,1,0,33,11,0,25,1,19,1,1,0,0,0,0,367,26,12,2,11,2304,41,6,28,0,83,50,556,0,11,0,4881,6075
Drupal,4.5.8,525,1504,0,1731,1,2,0,217,0,1,1,0,1,0,0,17,5,22,22,1,692,10,35,6,7,29,6,0,80,27,41,3,1,3,0,46,13,28,8,159,13,133,0,6,2,31,1,0,33,11,0,25,1,19,1,1,0,0,0,0,365,26,12,2,11,2308,41,6,28,0,83,50,556,0,11,0,4879,6075
Drupal,4.6.0,559,1947,0,2010,0,2,0,265,0,1,1,0,5,0,0,26,5,23,22,1,755,13,34,6,8,30,6,0,96,33,42,4,1,3,0,53,10,41,8,221,12,155,0,9,3,42,2,0,27,39,0,34,0,10,0,0,0,0,0,0,381,33,12,8,10,2509,82,0,30,0,103,59,494,0,10,0,5620,7233
Drupal,4.6.1,563,1956,0,2025,0,2,0,266,0,1,1,0,5,0,0,27,5,23,22,1,773,13,32,5,8,30,6,0,95,33,43,4,1,3,0,53,10,41,8,223,12,153,0,9,3,42,2,0,27,39,0,34,0,10,0,0,0,0,0,0,382,33,12,8,10,2530,82,0,30,0,103,59,496,0,10,0,5631,7274
Drupal,4.6.2,564,1946,0,2025,0,2,0,264,0,1,1,0,5,0,0,27,5,23,22,1,767,13,32,5,8,30,6,0,96,33,43,4,1,3,0,53,10,40,8,222,12,155,0,9,3,41,2,0,27,39,0,34,0,10,0,0,0,0,0,0,384,33,12,6,10,2518,83,0,30,0,102,59,496,0,10,0,5600,7253
Drupal,4.6.3,566,1673,0,1906,0,2,0,230,0,1,1,0,5,0,0,15,5,23,22,1,723,13,33,5,8,25,6,0,91,29,40,4,1,3,0,45,12,31,8,188,13,162,0,8,3,31,2,0,34,12,0,34,1,11,1,1,0,0,0,0,407,31,12,3,12,2513,26,0,30,0,99,55,548,0,12,0,5180,6568
Drupal,4.6.4,564,1679,0,1907,0,2,0,232,0,1,1,0,1,0,0,15,5,23,22,1,722,13,33,5,8,25,6,0,90,27,41,4,1,3,0,47,12,31,8,189,13,151,0,8,3,31,2,0,36,12,0,34,1,11,1,1,0,0,0,0,405,32,12,3,11,2512,26,0,30,0,98,55,566,0,11,0,5173,6563
Drupal,4.6.5,565,1679,0,1906,0,2,0,232,0,1,1,0,1,0,0,15,5,23,22,1,722,13,33,5,8,25,6,0,90,27,40,4,1,3,0,47,12,31,8,189,13,151,0,8,3,31,2,0,35,12,0,34,1,11,1,1,0,0,0,0,403,32,12,3,11,2511,26,0,30,0,98,55,567,0,11,0,5173,6574
Drupal,4.6.6,565,1682,0,1908,0,2,0,232,0,1,1,0,1,0,0,15,5,23,22,1,722,13,33,5,8,25,6,0,94,27,40,6,1,3,0,49,12,31,8,190,13,150,0,8,3,31,2,0,35,12,0,34,1,11,1,1,0,0,0,0,401,32,12,3,11,2516,26,0,30,0,98,55,567,0,11,0,5176,6586
Drupal,4.6.7,565,1679,0,1910,0,2,0,232,0,1,1,0,1,0,0,15,5,24,22,1,722,13,33,5,8,25,6,0,96,29,40,6,1,3,0,48,12,31,8,193,13,151,0,8,3,31,2,0,35,12,0,38,1,11,1,1,0,0,0,0,403,32,12,3,11,2518,26,0,30,0,98,55,565,0,11,0,5178,6595
Drupal,4.6.8,565,1679,0,1911,0,2,0,232,0,1,1,0,1,0,0,15,5,24,22,1,723,13,33,5,8,25,6,0,96,29,40,6,1,3,0,48,12,31,8,193,13,151,0,8,3,31,2,0,35,12,0,38,1,11,1,1,0,0,0,0,403,32,12,3,11,2521,26,0,30,0,98,55,565,0,11,0,5183,6598
Drupal,4.6.9,565,1679,0,1911,0,2,0,232,0,1,1,0,1,0,0,15,5,24,22,1,723,13,33,5,8,25,6,0,96,29,40,6,1,3,0,48,12,31,8,193,13,151,0,8,3,31,2,0,35,12,0,38,1,11,1,1,0,0,0,0,403,32,12,3,11,2521,26,0,30,0,98,55,565,0,11,0,5183,6598
Drupal,4.6.10,566,1686,0,1916,0,2,0,232,0,1,1,0,1,0,0,15,5,24,22,1,728,13,33,5,8,25,6,0,100,29,40,6,1,3,0,48,12,31,8,195,13,153,0,8,3,31,2,0,35,12,0,38,1,11,1,1,0,0,0,0,403,32,12,3,11,2540,26,0,30,0,101,55,566,0,11,0,5203,6615
Drupal,4.6.11,567,1688,0,1918,0,2,0,232,0,1,1,0,1,0,0,15,5,24,22,1,728,13,33,5,8,25,6,0,100,29,40,6,1,3,0,48,12,31,8,196,13,153,0,8,3,31,2,0,35,12,0,38,1,11,1,1,0,0,0,0,403,32,12,3,11,2542,26,0,30,0,101,55,566,0,11,0,5209,6619
Drupal,4.7.0,726,2329,0,2070,0,2,0,242,0,1,1,0,3,0,0,22,3,25,23,2,875,20,50,2,12,34,6,0,168,50,41,15,10,0,0,69,24,48,10,205,23,264,0,9,3,42,2,0,42,12,0,14,2,18,2,6,0,0,1,0,603,40,18,1,17,3035,0,0,36,0,270,164,533,0,17,0,6741,7996
Drupal,4.7.1,734,2357,0,2091,0,2,0,242,0,1,1,0,3,0,0,22,3,25,23,2,875,20,50,2,12,34,6,0,173,52,41,15,10,0,0,69,26,48,10,208,24,267,0,9,3,42,2,0,42,12,0,20,2,18,2,6,0,0,1,0,607,40,18,1,17,3065,0,0,36,0,274,164,535,0,17,0,6805,8047
Drupal,4.7.2,734,2358,0,2092,0,2,0,242,0,1,1,0,3,0,0,22,3,25,23,2,875,20,50,2,12,34,6,0,173,52,41,15,10,0,0,69,26,48,10,208,24,267,0,9,3,42,2,0,42,12,0,20,2,18,2,6,0,0,1,0,607,40,18,1,17,3068,0,0,36,0,274,164,535,0,17,0,6815,8051
Drupal,4.7.3,736,2361,0,2093,0,2,0,243,0,1,1,0,3,0,0,23,3,25,23,2,872,20,50,2,12,34,6,0,175,53,41,15,10,0,0,70,26,48,10,209,26,269,0,9,3,42,2,0,41,12,0,20,2,18,2,6,0,0,1,0,611,41,18,1,17,3079,0,0,36,0,279,164,534,0,17,0,6816,8070
Drupal,4.7.4,738,2354,0,2110,0,2,0,247,0,1,1,0,3,0,0,23,3,25,23,2,869,22,51,2,13,34,6,0,176,55,42,15,10,0,0,69,28,50,10,213,27,270,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,618,41,18,1,17,3112,0,0,36,0,282,164,530,0,17,0,6849,8135
Drupal,4.7.5,748,2367,0,2120,0,2,0,248,0,1,1,0,3,0,0,23,3,25,23,2,904,22,52,2,13,34,6,0,179,55,40,17,10,0,0,71,28,50,10,215,27,273,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,621,42,18,1,17,3137,0,0,36,0,285,164,530,0,17,0,6922,8197
Drupal,4.7.6,748,2369,0,2121,0,2,0,248,0,1,1,0,3,0,0,23,3,25,23,2,905,22,52,2,13,34,6,0,179,55,41,17,10,0,0,71,28,50,10,216,27,273,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,621,42,18,1,17,3147,0,0,36,0,286,164,530,0,17,0,6931,8202
Drupal,4.7.7,748,2369,0,2121,0,2,0,248,0,1,1,0,3,0,0,23,3,25,23,2,905,22,52,2,13,34,6,0,179,56,41,17,10,0,0,71,28,50,10,216,27,273,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,621,43,18,1,17,3149,0,0,36,0,286,164,530,0,17,0,6935,8203
Drupal,4.7.8,749,2369,0,2122,0,2,0,248,0,1,1,0,3,0,0,23,3,25,23,2,905,22,52,2,13,34,6,0,179,56,41,17,10,0,0,71,28,50,10,216,27,273,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,621,43,18,1,17,3150,0,0,36,0,286,164,530,0,17,0,6938,8205
Drupal,4.7.9,749,2369,0,2122,0,2,0,248,0,1,1,0,3,0,0,23,3,25,23,2,905,22,52,2,13,34,6,0,179,56,41,17,10,0,0,71,28,50,10,216,27,273,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,621,43,18,1,17,3150,0,0,36,0,286,164,530,0,17,0,6938,8205
Drupal,4.7.10,749,2369,0,2122,0,2,0,248,0,1,1,0,3,0,0,23,3,25,23,2,905,22,52,2,13,34,6,0,179,56,41,17,10,0,0,71,28,50,10,216,27,273,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,621,43,18,1,17,3150,0,0,36,0,286,164,530,0,17,0,6938,8205
Drupal,4.7.11,749,2369,0,2123,0,2,0,248,0,1,1,0,3,0,0,23,3,25,23,2,905,22,52,2,13,34,6,0,179,56,41,17,10,0,0,71,28,50,10,218,27,273,0,9,3,42,2,0,42,12,0,21,2,18,3,6,0,0,1,0,623,43,18,1,17,3152,0,0,36,0,286,164,530,0,17,0,6942,8209
Drupal,5.0,854,2421,0,2185,4,6,0,303,0,1,1,0,7,0,0,25,1,33,27,2,1089,17,51,2,11,28,6,0,215,69,49,18,9,0,0,76,19,53,8,205,26,349,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,816,63,25,1,28,3408,0,0,65,0,378,234,612,0,28,0,7833,9205
Drupal,5.1,854,2425,0,2186,4,6,0,303,0,1,1,0,7,0,0,25,1,33,27,2,1089,17,51,2,11,28,6,0,216,69,49,18,9,0,0,76,19,53,8,207,26,349,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,816,63,25,1,28,3414,0,0,66,0,378,234,612,0,28,0,7841,9209
Drupal,5.2,859,2435,0,2209,4,6,0,303,0,1,1,0,7,0,0,26,1,33,27,2,1108,17,51,1,11,28,6,0,218,71,49,18,9,0,0,76,19,53,8,205,28,358,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,823,69,25,1,28,3428,0,0,66,0,381,234,614,0,28,0,7890,9261
Drupal,5.3,860,2435,0,2211,4,6,0,303,0,1,1,0,7,0,0,26,1,33,27,2,1108,17,51,1,11,28,6,0,218,71,49,18,9,0,0,76,19,53,8,205,28,359,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,823,70,25,1,28,3433,0,0,66,0,381,234,614,0,28,0,7896,9266
Drupal,5.4,860,2436,0,2211,4,6,0,303,0,1,1,0,7,0,0,26,1,33,27,2,1108,17,51,1,11,28,6,0,219,71,49,19,9,0,0,76,19,53,8,204,28,359,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,823,71,25,1,28,3432,0,0,66,0,381,234,614,0,28,0,7897,9267
Drupal,5.5,860,2436,0,2211,4,6,0,303,0,1,1,0,7,0,0,26,1,33,27,2,1108,17,51,1,11,28,6,0,219,71,49,19,9,0,0,76,19,53,8,204,28,359,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,823,71,25,1,28,3432,0,0,66,0,381,234,614,0,28,0,7897,9267
Drupal,5.6,861,2444,0,2218,4,6,0,303,0,1,1,0,7,0,0,26,1,33,27,2,1111,17,51,1,11,28,6,0,220,72,49,20,9,0,0,76,19,53,8,209,28,360,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,826,71,25,1,28,3447,0,0,66,0,382,234,613,0,28,0,7924,9298
Drupal,5.7,861,2444,0,2218,4,6,0,303,0,1,1,0,7,0,0,26,1,33,27,2,1111,17,51,1,11,28,6,0,220,72,49,20,9,0,0,76,19,53,8,209,28,360,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,826,71,25,1,28,3447,0,0,66,0,382,234,613,0,28,0,7926,9298
Drupal,5.8,864,2447,0,2218,4,6,0,304,0,1,1,0,7,0,0,26,1,33,27,2,1111,16,51,1,11,28,6,0,221,77,49,20,9,0,0,76,19,53,8,214,27,363,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,831,73,25,1,28,3455,0,0,66,0,383,234,614,0,28,0,7939,9307
Drupal,5.9,864,2450,0,2216,4,6,0,306,0,1,1,0,7,0,0,26,1,33,27,2,1104,16,51,1,11,28,6,0,224,77,49,20,9,0,0,76,19,53,8,214,27,366,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,831,73,25,1,28,3458,0,0,66,0,383,234,614,0,28,0,7935,9306
Drupal,5.10,865,2448,0,2217,4,6,0,306,0,1,1,0,7,0,0,26,1,33,27,2,1106,16,51,1,11,28,6,0,224,78,49,20,9,0,0,76,18,53,8,215,27,368,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,832,72,25,1,28,3466,0,0,66,0,383,234,615,0,28,0,8630,9315
Drupal,5.11,864,2450,0,2218,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1108,16,51,1,11,28,6,0,224,78,49,20,9,0,0,76,19,53,8,215,27,369,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,838,73,25,1,28,3475,0,0,67,0,383,234,615,0,28,0,8634,9323
Drupal,5.12,864,2451,0,2218,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1108,16,51,1,11,28,6,0,224,78,49,20,9,0,0,76,20,53,8,215,27,369,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,839,73,25,1,29,3477,0,0,67,0,383,234,615,0,29,0,8637,9324
Drupal,5.13,864,2455,0,2219,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1109,16,51,1,11,28,6,0,225,76,49,20,9,0,0,76,19,53,8,218,27,369,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,839,73,26,1,28,3482,0,0,67,0,385,234,617,0,28,0,8647,9331
Drupal,5.14,864,2455,0,2219,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1109,16,51,1,11,28,6,0,225,76,49,20,9,0,0,76,19,53,8,218,27,369,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,838,73,26,1,28,3479,0,0,67,0,385,234,617,0,28,0,8647,9327
Drupal,5.15,864,2457,0,2220,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1109,16,51,1,11,28,6,0,225,76,49,20,9,0,0,76,19,53,8,218,27,369,3,9,3,39,2,0,36,15,0,15,3,18,4,6,2,0,1,0,838,73,26,1,28,3479,0,0,67,0,386,234,617,0,28,0,8650,9330
Drupal,5.16,864,2457,0,2219,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1105,16,51,1,11,28,6,0,225,76,49,20,9,0,0,76,19,53,8,218,27,369,3,9,3,39,2,0,36,15,0,15,5,18,4,6,2,0,1,0,838,73,26,1,28,3479,0,0,67,0,386,234,617,0,28,0,8647,9327
